material_id,predict_Band_gap_HSE
mp-867934,2.315740104
mvc-12619,2.357571942
mvc-1887,2.953952025
mvc-9783,2.704965025
mp-1012668,2.847667939
mp-1023928,1.944122844
mp-1028586,2.394799656
mp-1029385,2.697765356
mp-1029711,2.094345364
mp-10809,2.531788458
mp-1091416,2.355599925
mp-1096804,2.031477978
mp-1101705,2.475240956
mp-1111203,2.539399397
mp-1111749,2.155278094
mp-1174149,1.713493694
mp-1174215,1.773093803
mp-1175239,1.914731758
mp-1175711,2.301502278
mp-1180531,1.817639272
mp-1194762,1.88306985
mp-1204843,2.595588628
mp-1219736,2.290991306
mp-1222826,2.331595714
mp-1226901,2.815821967
mp-1227689,2.099493011
mp-1245162,2.596446058
mp-1245746,2.459296242
mp-1247397,1.850275769
mp-1275240,2.691060514
mp-1314874,1.853512278
mp-1362582,2.021684706
mp-1542038,2.004454519
mp-16267,2.154317811
mp-1647608,2.309120589
mp-16887,2.010670322
mp-18199,1.956498034
mp-19044,2.299478636
mp-24609,2.152620686
mp-35236,2.513742081
mp-43048,1.736322006
mp-531103,2.910294956
mp-540146,1.916992536
mp-541177,2.611235739
mp-541582,1.839134044
mp-542067,2.080968175
mp-568388,1.745054236
mp-570223,2.912978903
mp-5962,2.681694306
mp-651155,2.565457625
mp-672673,1.7768037
mp-683938,2.439255058
mp-698605,2.631739142
mp-752611,2.972876689
mp-755370,2.348726331
mp-757602,1.717611442
mp-759305,2.081172925
mp-759534,1.812171392
mp-759780,2.127810333
mp-760275,2.826253936
mp-761243,2.498977792
mp-768551,2.277220564
mp-769588,2.350480867
mp-772657,2.736404292
mp-7769,2.380206997
mp-8446,1.786730008
mp-996943,2.958223431
mvc-12792,2.983752444
mvc-536,1.767230197
mvc-8671,2.077077689
mp-1013730,2.641200081
mp-1038412,2.222847389
mp-1068977,2.836963858
mp-1076208,1.827615772
mp-1080610,1.925258014
mp-1080777,2.260555806
mp-1097525,1.932547222
mp-1100330,2.608691508
mp-1112956,2.131556719
mp-1112961,2.850902869
mp-1175811,1.721370365
mp-1177753,1.822929097
mp-1192674,2.255302765
mp-1194983,2.26683045
mp-1205332,1.978796825
mp-1205714,1.986968861
mp-1209173,1.735221836
mp-1211172,2.966687147
mp-1222202,2.729265386
mp-1232088,2.930420286
mp-12342,2.057806206
mp-1246748,2.663750972
mp-1266390,2.691886564
mp-1275808,2.149864556
mp-1280770,2.091579892
mp-1291967,2.081281025
mp-1302136,1.911628544
mp-1304522,2.148368197
mp-1304584,2.210979239
mp-1306174,2.268000542
mp-1314878,1.768858039
mp-1650471,2.137097642
mp-16904,2.121975906
mp-18823,2.033055778
mp-25408,2.348917728
mp-25954,1.875824228
mp-39699,2.065567244
mp-4361,2.523665947
mp-531564,2.889239381
mp-571404,2.025370783
mp-651217,2.030532497
mp-754029,2.660599094
mp-756029,2.982775864
mp-756114,1.963503339
mp-756575,2.172292283
mp-756923,2.529366633
mp-760974,2.086202525
mp-766092,2.445362558
mp-769128,2.567929089
mp-773116,2.806781608
mp-777876,2.070203069
mp-849711,2.872395892
mp-862800,2.79102795
mp-863366,1.907792156
mp-999288,1.751345608
mvc-10153,2.934662636
mvc-4914,2.07416505
mvc-9986,2.617416411
mp-1023937,2.672020789
mp-1024052,2.625522992
mp-1028459,1.779862383
mp-1029791,2.038248533
mp-1077081,2.447641722
mp-1174020,2.505338269
mp-1175510,2.163419075
mp-1175531,1.959965153
mp-1176051,1.830589133
mp-1176822,2.090483206
mp-1189272,2.056896514
mp-1192837,2.152490269
mp-1197256,1.934148456
mp-1209308,1.973624094
mp-1211620,2.210860672
mp-1212734,1.759909819
mp-1228230,1.761026414
mp-1245378,1.844174603
mp-1249492,1.961874397
mp-1278469,2.245988486
mp-1309732,1.850727908
mp-1322318,2.064429547
mp-13276,2.047421419
mp-19056,2.65895005
mp-23341,2.053216158
mp-540536,2.932239636
mp-567873,2.401408278
mp-570256,2.443800772
mp-653429,2.116906322
mp-6625,2.3976357
mp-674351,1.731247603
mp-683982,2.008817658
mp-752532,2.055887586
mp-753589,2.576579836
mp-754059,2.616998064
mp-755645,1.704287092
mp-758274,2.429154003
mp-758786,2.721387736
mp-760032,2.7571788
mp-760186,2.694979
mp-760299,2.480442633
mp-760938,2.200327689
mp-761209,2.238955311
mp-764900,2.303681178
mp-772552,2.899965094
mp-776268,2.632654867
mp-777543,2.582178219
mp-780117,2.534803714
mp-780127,2.3851869
mp-780490,2.741304856
mp-850942,2.084486661
mp-989405,2.591929422
mp-997036,2.215337842
mvc-10396,2.632851117
mvc-10552,2.414558361
mvc-2537,1.873391119
mvc-4469,2.596201522
mvc-8027,2.694107006
mp-1017552,2.377075281
mp-1111960,2.68773135
mp-1114413,2.427864972
mp-11178,2.237598567
mp-1175221,1.963516247
mp-1175397,2.946002719
mp-1175837,2.317403733
mp-1177928,2.340551581
mp-1178521,2.969457911
mp-1179727,2.721593822
mp-1181614,2.324088122
mp-1183876,2.373759714
mp-1195045,1.813438283
mp-1195395,2.593446233
mp-1195483,2.503513061
mp-1209496,2.093849058
mp-1213752,2.660644647
mp-1219590,2.648175142
mp-1223515,2.069667275
mp-1227976,2.093467122
mp-1228218,2.910842025
mp-1232291,1.898986633
mp-1284801,2.197964083
mp-1294999,2.218057322
mp-1298346,1.881691961
mp-1319703,1.860338475
mp-1591,2.186825139
mp-16386,1.894111267
mp-1639499,2.221303392
mp-20310,2.473476453
mp-32022,2.943909744
mp-504206,2.317674131
mp-559059,2.600183939
mp-561947,2.573669231
mp-573755,2.1027829
mp-573763,2.603001789
mp-617442,1.867330786
mp-672959,2.320727758
mp-686434,2.406997758
mp-752633,2.037452742
mp-753622,2.433079828
mp-754394,1.762206681
mp-755016,1.922892536
mp-755929,2.046468047
mp-759241,2.516903583
mp-759581,2.395995836
mp-760811,2.282576628
mp-768682,2.185211367
mp-768878,2.460958558
mp-770883,2.102454508
mp-771646,2.856815656
mvc-13958,2.435919047
mvc-3271,2.469249711
mvc-3984,1.718348647
mvc-6,2.432250744
mvc-6421,1.883415114
mp-1009085,1.837469989
mp-1016830,2.889008267
mp-1029562,2.045253269
mp-1036878,2.850033614
mp-1038705,1.890862925
mp-10577,2.130958025
mp-10919,2.547842661
mp-1094106,2.990661644
mp-1111933,1.893578444
mp-1174385,2.334651058
mp-1174490,1.739842106
mp-1176279,1.912669292
mp-1182102,2.647305164
mp-1191568,2.183706675
mp-1199768,2.661465144
mp-1224890,2.720929311
mp-1232233,2.043514108
mp-1245492,2.602704256
mp-1246362,2.358878125
mp-1246481,1.861526308
mp-1295221,2.127634461
mp-1306409,2.854005733
mp-15220,1.919663736
mp-1661826,1.981101767
mp-17450,2.533907894
mp-17662,1.917228683
mp-18783,2.385074886
mp-19433,2.451915567
mp-21950,1.733508106
mp-23386,2.369743453
mp-26179,2.618436075
mp-27855,1.746842294
mp-29450,1.753990428
mp-32120,2.887018939
mp-4730,1.757156342
mp-541916,2.144766836
mp-554961,2.917690878
mp-554994,2.734790428
mp-556437,2.022593983
mp-557272,2.103428856
mp-569028,2.441158989
mp-720670,2.976030989
mp-722787,1.701982344
mp-753202,2.843758344
mp-753741,2.950596453
mp-754637,2.342825342
mp-755055,2.483358383
mp-756085,1.984334217
mp-763247,2.956663297
mp-765036,2.214359725
mp-771196,2.002065608
mp-776615,2.706147428
mp-8585,2.657662969
mp-867685,2.127790406
mp-997028,2.391256633
mvc-15568,2.180658264
mvc-7403,2.884677256
mp-1023927,1.733935878
mp-10559,2.736784208
mp-1093753,2.125747628
mp-1175029,1.767139917
mp-1175171,1.922662872
mp-1177344,2.118737625
mp-1179426,2.374844547
mp-1182549,2.370223675
mp-1195603,1.976372303
mp-1200168,2.909183136
mp-1200853,2.006317408
mp-1205361,1.894669628
mp-1207108,1.703217153
mp-1212009,2.203099775
mp-1214066,2.721721897
mp-1220508,1.900495228
mp-1221848,2.1441944
mp-1223657,2.282099117
mp-1227238,2.905060506
mp-1232062,2.984827094
mp-1232184,2.255183758
mp-1239379,2.063621914
mp-1276679,2.789091383
mp-1284679,1.955217428
mp-1297753,2.208563733
mp-17678,2.306370778
mp-17875,1.792096889
mp-20832,1.956465753
mp-21016,2.748947617
mp-22859,2.923097889
mp-28619,2.942312983
mp-28879,1.916919036
mp-4584,2.320886675
mp-530331,2.140841897
mp-541933,2.946265467
mp-542031,2.840147364
mp-550111,2.392936864
mp-554286,2.20675675
mp-555435,2.526543886
mp-555967,2.955002801
mp-561550,2.25517605
mp-568146,1.830541164
mp-570097,1.847754206
mp-6182,2.115410878
mp-640917,2.032812853
mp-662556,2.720009556
mp-753036,2.158536025
mp-754389,2.882967108
mp-759261,2.641683786
mp-759751,2.323168972
mp-759837,1.712430906
mp-768476,2.251779267
mp-770650,2.944831783
mp-772967,1.736535603
mp-777845,1.783779706
mp-779312,1.720908403
mp-850744,2.360496942
mp-867112,1.718508578
mp-867961,2.595745889
mp-8880,2.937598719
mp-9321,1.730183525
mvc-8147,2.637286578
mp-1039876,2.071599094
mp-1065250,1.745042489
mp-1079426,1.921903261
mp-1105449,2.336184561
mp-1114616,2.837784325
mp-1176003,2.318227986
mp-1177257,2.119930036
mp-1178395,2.772773719
mp-1179722,2.854067031
mp-1188652,2.586758386
mp-1195054,1.733497022
mp-1196461,1.9692367
mp-1199033,1.918028297
mp-1200768,1.871265881
mp-1202032,1.789290661
mp-1204534,2.117691033
mp-1209848,2.55723185
mp-1210613,2.6601066
mp-1211851,2.914877722
mp-1214214,1.9323259
mp-1223243,2.208283122
mp-1245640,2.973241667
mp-1245913,1.772997517
mp-1246476,2.6725765
mp-1275528,1.810980256
mp-1278392,2.148808056
mp-12843,2.666790658
mp-1307318,2.226666078
mp-1307330,1.902914458
mp-15221,2.885120828
mp-17161,2.708735208
mp-18625,2.760221558
mp-23472,2.157822297
mp-27853,2.590914675
mp-28273,2.552362711
mp-28508,2.715204603
mp-28824,2.4853447
mp-31517,2.958521422
mp-551451,2.623685706
mp-558757,2.748801575
mp-570951,1.880407747
mp-601257,2.097572269
mp-6296,2.856907572
mp-631589,2.381911033
mp-703299,1.847468164
mp-708038,2.802167614
mp-720460,2.548226525
mp-752985,2.140980436
mp-755545,2.258927575
mp-756789,2.356825972
mp-757409,1.720207372
mp-757684,2.600268958
mp-757949,2.497428247
mp-759623,2.491469003
mp-760983,2.161051972
mp-761030,2.279730092
mp-764524,2.484343764
mp-770694,2.059289425
mp-863398,2.500830031
mvc-1220,1.868692703
mvc-1403,2.412162767
mvc-5817,1.851346614
mvc-8402,2.806450828
mp-1080269,1.755409022
mp-1101449,2.125171903
mp-11019,1.940108539
mp-1112947,2.485030347
mp-1174238,2.184208781
mp-1174434,2.305019703
mp-1174692,2.314308981
mp-1174920,2.342236792
mp-1175969,1.935849664
mp-1176951,1.703514761
mp-1178269,1.995965469
mp-1178354,1.797566439
mp-1179443,2.959891889
mp-1187872,2.429069803
mp-1189105,2.349332089
mp-1190,2.468499986
mp-1191206,2.231016567
mp-1193076,1.713926267
mp-1196123,1.835242981
mp-1203936,1.797603572
mp-1205125,1.792840086
mp-1209320,2.675128003
mp-1209483,2.551255625
mp-1215745,2.735079522
mp-1218324,1.82503875
mp-1228747,1.858101842
mp-1252337,1.830020333
mp-1280525,1.7658046
mp-1312000,2.472958883
mp-23602,2.368874378
mp-28372,2.845164692
mp-4841,1.964202683
mp-504601,2.829390169
mp-5055,2.3430546
mp-5122,2.209660931
mp-541380,2.197431331
mp-554289,2.255379603
mp-554421,2.066877439
mp-560123,2.25818335
mp-561499,2.37898115
mp-567966,2.017393489
mp-571555,2.605720931
mp-573373,2.867876131
mp-697807,2.825481439
mp-721924,2.683666081
mp-752738,2.290726667
mp-752975,2.423895283
mp-753323,2.155868442
mp-753335,2.501193147
mp-753812,1.949775889
mp-754207,1.899823822
mp-755054,2.557861422
mp-755742,2.850753475
mp-757153,2.075860419
mp-757289,2.609925533
mp-757422,1.785684033
mp-758146,2.208731694
mp-758617,2.1184258
mp-758759,1.713061539
mp-760954,1.812280012
mp-761000,2.29435825
mp-770248,2.372453839
mp-772428,2.845272467
mp-774418,1.940339931
mp-774850,2.855755239
mp-780653,2.414985611
mp-867571,1.822567883
mp-9915,2.721334144
mp-997183,1.717179625
mvc-10001,2.599744356
mvc-1178,2.36346625
mvc-16820,1.921657644
mvc-5659,2.517118472
mvc-5949,1.705014492
mp-1003770,2.228686125
mp-10778,2.907608883
mp-1078944,2.352271331
mp-1080254,2.667499683
mp-1080262,1.708573331
mp-1101239,1.836372628
mp-1105510,2.537558639
mp-1114688,2.798218675
mp-11634,2.406608944
mp-1163930,2.222806736
mp-1175768,2.849060956
mp-1188957,1.901668458
mp-1192231,2.828576497
mp-1193185,2.998765936
mp-1194048,1.722276822
mp-1196036,1.733286033
mp-1196638,1.975870089
mp-1201099,2.881738303
mp-1201357,1.81080315
mp-1201396,2.373138722
mp-1216702,1.995335679
mp-1216730,2.909221614
mp-1219579,2.888135228
mp-1222404,2.181561761
mp-1223315,2.113838697
mp-1227118,2.162349011
mp-1227623,2.392504439
mp-1228951,2.670838206
mp-1276666,2.450014797
mp-1308819,1.818869539
mp-1320611,1.754728919
mp-14192,2.308122767
mp-14382,2.221127833
mp-17747,2.403051503
mp-18112,1.8772747
mp-18966,2.227858508
mp-2247,2.704642744
mp-27859,1.932816647
mp-3247,2.117643256
mp-505814,2.670795728
mp-551675,1.965362361
mp-554147,2.059172353
mp-556363,2.952739403
mp-557436,2.526001381
mp-559920,2.137881539
mp-560086,2.852785453
mp-677041,2.1218768
mp-696127,1.966780206
mp-752556,2.043799358
mp-753961,1.770204986
mp-755441,1.853229131
mp-755871,1.855662586
mp-756335,2.187918603
mp-757403,2.080636819
mp-758208,2.590690186
mp-765709,2.444284822
mp-768061,2.382951864
mp-771699,2.419663528
mp-773514,2.388091358
mp-777542,2.260729947
mp-997046,2.508576722
mvc-3178,2.060392356
mvc-587,1.842351989
mvc-643,2.886334139
mp-1008677,2.191268258
mp-1078664,1.761846681
mp-1100513,1.726298131
mp-1163950,1.734401297
mp-1174884,1.785915814
mp-1175968,2.298615031
mp-1177635,1.755544079
mp-1182485,1.911822194
mp-1183390,2.658456033
mp-1192595,2.005599394
mp-1196148,1.9499587
mp-1196955,1.982247039
mp-1203568,2.759985
mp-1206839,1.881728567
mp-1210254,2.411983283
mp-1211416,2.271298519
mp-1213767,1.996209872
mp-1214340,2.27021705
mp-1221139,2.790845164
mp-1228051,1.890070419
mp-1228782,1.853443406
mp-1232127,2.325270169
mp-1244685,2.136341158
mp-1245289,2.025678808
mp-1246975,2.584589981
mp-1278188,2.490687858
mp-1290650,2.159691633
mp-1301131,2.962987589
mp-1310415,1.731760131
mp-1313326,1.947359317
mp-14439,2.565855258
mp-14797,1.845843083
mp-20699,2.641702531
mp-22518,2.197674944
mp-26065,2.094380533
mp-26126,2.037721969
mp-26588,2.144979669
mp-27382,1.978085462
mp-28460,2.525449075
mp-28585,1.734459331
mp-3443,2.946232675
mp-36915,2.466049625
mp-37680,1.974542472
mp-556207,2.947226564
mp-559931,2.820437903
mp-582968,2.456869683
mp-6356,2.017590811
mp-675710,2.903596103
mp-696482,2.912160664
mp-757186,2.578424244
mp-757468,2.255828464
mp-759041,2.386109378
mp-759935,2.602397272
mp-760462,1.882155511
mp-766588,2.115304747
mp-768304,2.791591386
mp-769609,2.598639064
mp-772522,2.204995417
mp-773199,2.187902583
mp-775900,2.885154664
mp-776524,2.353955229
mp-850464,2.202665644
mvc-10047,2.921526964
mvc-3494,1.840950153
mvc-359,1.720246242
mvc-3996,2.468460306
mvc-5738,1.889033133
mvc-626,2.002619989
mvc-6718,2.342454383
mvc-9231,2.332118872
mp-1029264,1.857638083
mp-1087242,1.709983669
mp-1103427,2.260880556
mp-1113369,2.578320094
mp-1146,1.765281869
mp-1173934,1.921807694
mp-1174494,2.273772036
mp-1176663,1.982551958
mp-1181681,2.090829275
mp-1182147,2.578512206
mp-1189398,1.734033864
mp-1191180,2.464980444
mp-1194914,2.5942269
mp-1195892,2.933054447
mp-1197866,1.808538942
mp-1198575,2.304239603
mp-1217003,2.252445517
mp-1219158,2.862732806
mp-1222459,2.4632988
mp-1244912,1.766026883
mp-1245246,1.955770642
mp-1247167,2.214522806
mp-1247467,1.758426781
mp-1251977,2.806741642
mp-1273342,2.072796331
mp-1276468,2.388225036
mp-1643829,1.794496761
mp-18163,2.275752608
mp-19184,2.668131167
mp-20407,2.583247542
mp-21228,2.243868339
mp-25262,2.967249289
mp-28766,2.355587803
mp-34770,1.705865467
mp-35647,2.198190556
mp-553347,2.801048875
mp-554135,2.199028883
mp-554878,2.532082433
mp-555707,2.38217835
mp-557101,2.751507217
mp-558366,2.459598061
mp-632694,2.326090683
mp-645717,2.054783425
mp-6598,2.718338753
mp-673839,2.225730247
mp-680413,2.162722117
mp-752568,1.788868294
mp-755851,2.960769375
mp-756758,2.038525564
mp-757953,2.415993053
mp-758438,2.13545935
mp-760101,2.564455178
mp-764879,2.538819103
mp-772671,2.579546672
mp-774910,2.533999653
mp-779775,2.361056019
mp-779982,2.939183336
mp-850875,2.396109861
mp-8900,2.155615933
mp-9200,1.806875581
mp-9692,2.629952472
mp-997094,2.977537353
mvc-10708,1.972832203
mvc-16054,2.061454092
mvc-337,1.826730383
mvc-4646,2.722078775
mp-10550,2.741044753
mp-1066791,2.230505653
mp-1096824,2.396891194
mp-1097718,1.782779072
mp-1101037,1.947858697
mp-1102332,2.298314656
mp-1102531,1.91234045
mp-1178303,1.896319789
mp-1194532,2.955298047
mp-1206292,2.191241567
mp-1218469,1.820325758
mp-1219628,2.956171686
mp-1245479,2.154619017
mp-1262892,2.440139003
mp-12904,2.015739764
mp-1305121,1.850068369
mp-1312379,1.816056224
mp-13384,2.660386072
mp-1646154,1.731004917
mp-1649134,2.074725711
mp-16889,2.299815808
mp-22579,2.202659778
mp-30123,1.876757914
mp-31040,2.300624608
mp-31220,2.021531
mp-532091,2.321616517
mp-551816,2.301294942
mp-555311,2.971736972
mp-556859,2.383417544
mp-558446,2.846484822
mp-561118,2.972030425
mp-567398,2.441946686
mp-579058,1.701111561
mp-652695,2.345290583
mp-673633,2.466569375
mp-675067,2.250839811
mp-697787,2.181965058
mp-753204,2.429516836
mp-754024,2.5427336
mp-758125,2.129041269
mp-759255,1.970820078
mp-760003,2.052483606
mp-761164,2.1837679
mp-765221,1.702892178
mp-766379,2.597720569
mp-767644,1.951195447
mp-770473,2.759564922
mp-770844,2.695184033
mp-773138,2.549872314
mp-776429,1.865157261
mp-776824,2.868070906
mp-778879,2.332692922
mp-849605,2.709926133
mp-849997,2.362345842
mp-850192,1.840466128
mp-867664,2.087408144
mp-9856,2.270049086
mp-989189,2.607408936
mp-997020,2.313732358
mvc-15116,2.013225144
mvc-4440,1.784467694
mvc-9878,1.796304092
mp-1039854,2.088426536
mp-1096212,2.134238475
mp-1096874,2.455687825
mp-11020,1.801868528
mp-1104036,2.627485378
mp-1111993,2.770886625
mp-11694,1.967001022
mp-1174544,2.413224406
mp-1175947,2.174368811
mp-1181610,2.198670164
mp-1190540,2.955491231
mp-1190744,2.91552115
mp-1193141,2.147342678
mp-1193748,2.942205203
mp-1195243,1.979409114
mp-1199883,1.709912036
mp-1200242,1.8831829
mp-1202518,2.802715011
mp-1214659,2.276307278
mp-1216366,2.499991619
mp-1224629,2.281235147
mp-1225339,2.160628317
mp-1227068,1.772345136
mp-1232051,2.910799781
mp-1236725,1.886241108
mp-1245247,1.849740314
mp-1275773,2.08569805
mp-1301543,2.176918483
mp-19086,2.157030719
mp-224,2.429113742
mp-27171,2.729714258
mp-27243,2.829602756
mp-27866,2.382087272
mp-28671,1.792958939
mp-29443,2.917732731
mp-29936,2.059736064
mp-30895,2.61007615
mp-32081,2.576698844
mp-36733,1.863155658
mp-504863,1.951362658
mp-563025,2.390429856
mp-568172,2.563020783
mp-568436,2.05190625
mp-570370,2.149619306
mp-628617,2.173448925
mp-680059,2.559158792
mp-680087,2.9479228
mp-695962,1.987502286
mp-697087,1.719727317
mp-743605,2.491423353
mp-744259,2.224598283
mp-754274,1.991732322
mp-754711,2.243344175
mp-755996,2.042839406
mp-756107,2.37943365
mp-758270,1.741412236
mp-759418,2.063510839
mp-761931,2.277573658
mp-768326,2.890188786
mp-771265,2.707570872
mp-774261,1.766018342
mp-776890,2.126711444
mp-777347,2.733041992
mp-780842,2.058793919
mp-849620,2.796701222
mp-850936,2.296668292
mp-867960,2.592371006
mp-961712,1.718954922
mp-984052,2.664986531
mp-998555,2.626475725
mvc-16572,2.495470964
mvc-5984,1.888283067
mvc-675,2.206243128
mvc-721,2.483094403
mvc-9921,2.375930294
mp-1001024,2.721667736
mp-10914,2.551945494
mp-1094098,2.612342122
mp-1100701,2.290906014
mp-1104693,2.324529794
mp-1112451,2.092032392
mp-1174023,1.883535258
mp-1174838,2.013785197
mp-1174938,2.153849525
mp-1178324,2.244717411
mp-1178513,2.129290758
mp-1181310,2.542133981
mp-1181558,2.229940817
mp-1181561,2.198929406
mp-1181984,2.627666144
mp-1192052,1.955795897
mp-1193732,2.929260653
mp-1196459,2.634920831
mp-1209328,2.933616139
mp-1210814,2.255967333
mp-1213119,2.612174869
mp-1220698,2.399047
mp-1228505,1.849428832
mp-1229191,2.835672097
mp-1275484,2.248411614
mp-1292668,2.096309819
mp-16032,2.580165133
mp-17630,1.962308858
mp-17827,2.277264444
mp-19313,2.813985106
mp-20143,2.620996503
mp-20406,2.378615122
mp-20546,2.153246564
mp-20731,1.869858011
mp-21374,1.96773585
mp-28463,1.752009308
mp-30120,2.532665922
mp-31780,2.437993456
mp-32352,2.020883536
mp-4666,2.124639414
mp-504864,2.484594486
mp-540625,2.30097015
mp-540877,1.903288317
mp-5459,2.397066825
mp-549237,2.772221731
mp-556409,2.145401289
mp-560918,2.1043398
mp-569879,2.079335308
mp-650112,1.748316006
mp-680403,1.765306331
mp-704317,1.927257647
mp-755192,2.672124881
mp-755210,2.687955619
mp-759693,2.896843589
mp-768269,2.416323394
mp-768404,2.341152733
mp-768657,2.911920711
mp-771041,2.555611069
mp-772532,2.142194272
mp-772839,2.211132231
mp-773173,2.868648308
mp-778207,1.735499064
mp-850339,2.290732136
mp-1019736,1.986749108
mp-1036070,1.957919683
mp-1038325,1.962253853
mp-10779,2.892676111
mp-1104141,2.536897967
mp-1105616,2.016342628
mp-1106294,1.821924781
mp-11131,2.87800735
mp-1174059,1.724724286
mp-1175278,1.830096336
mp-1176117,1.795243269
mp-1192089,2.116757492
mp-1195126,2.773675842
mp-1197467,2.913178689
mp-1198724,2.862901408
mp-1200466,1.918958831
mp-1201036,2.182498267
